"","mProtein","Motif","Domain","dProtein"
"4843","Q9Y6K9","TRG_NLS_MonoExtN_4","PF00514","O60684"
"4844","Q9Y6K9","TRG_NLS_MonoExtN_4","PF00514","P52294"
"4845","Q9Y6K9","TRG_NLS_MonoExtN_4","PF00514","P52292"
"4846","Q9Y247","TRG_NLS_MonoExtN_4","PF00514","O00629"
"4847","Q9Y247","TRG_NLS_MonoExtN_4","PF00514","O60684"
"4848","Q9Y247","TRG_NLS_MonoExtN_4","PF00514","P52294"
"4849","Q9Y247","TRG_NLS_MonoExtN_4","PF00514","P52292"
"4850","O94888","TRG_NLS_MonoExtN_4","PF00514","O00629"
"4851","O94888","TRG_NLS_MonoExtN_4","PF00514","O60684"
"4852","O94888","TRG_NLS_MonoExtN_4","PF00514","P52294"
"4853","O94888","TRG_NLS_MonoExtN_4","PF00514","P52292"
"4854","P02545","TRG_NLS_MonoExtN_4","PF00514","O00629"
"4855","P02545","TRG_NLS_MonoExtN_4","PF00514","O60684"
"4856","P02545","TRG_NLS_MonoExtN_4","PF00514","P52294"
"4857","P02545","TRG_NLS_MonoExtN_4","PF00514","P52292"
"4858","Q5S007","TRG_NLS_MonoExtN_4","PF00514","O00629"
"4859","Q5S007","TRG_NLS_MonoExtN_4","PF00514","O60684"
"4860","Q5S007","TRG_NLS_MonoExtN_4","PF00514","P52294"
"4861","Q5S007","TRG_NLS_MonoExtN_4","PF00514","P52292"
"4862","O92837","TRG_NLS_MonoExtN_4","PF00514","O00629"
"4863","O92837","TRG_NLS_MonoExtN_4","PF00514","O60684"
"4864","O92837","TRG_NLS_MonoExtN_4","PF00514","P52294"
"4865","O92837","TRG_NLS_MonoExtN_4","PF00514","P52292"
"4866","P78424","TRG_NLS_MonoExtN_4","PF00514","O00629"
"4867","P78424","TRG_NLS_MonoExtN_4","PF00514","O60684"
"4868","P78424","TRG_NLS_MonoExtN_4","PF00514","P52294"
"4869","P78424","TRG_NLS_MonoExtN_4","PF00514","P52292"
"4870","Q14684","TRG_NLS_MonoExtN_4","PF00514","O00629"
"4871","Q14684","TRG_NLS_MonoExtN_4","PF00514","O60684"
"4872","Q14684","TRG_NLS_MonoExtN_4","PF00514","P52294"
"4873","Q14684","TRG_NLS_MonoExtN_4","PF00514","P52292"
"4874","Q9HAN9","TRG_NLS_MonoExtN_4","PF00514","O00629"
"4875","Q9HAN9","TRG_NLS_MonoExtN_4","PF00514","O60684"
"4876","Q9HAN9","TRG_NLS_MonoExtN_4","PF00514","P52294"
"4877","Q9HAN9","TRG_NLS_MonoExtN_4","PF00514","P52292"
"4878","X5D778","TRG_NLS_MonoExtN_4","PF00514","O00629"
"4879","X5D778","TRG_NLS_MonoExtN_4","PF00514","O60684"
"4880","X5D778","TRG_NLS_MonoExtN_4","PF00514","P52294"
"4881","X5D778","TRG_NLS_MonoExtN_4","PF00514","P52292"
"4882","P0C2L3","LIG_PDZ_Class_1","PF00595","Q14160"
"4883","P0C2L3","LIG_PDZ_Class_1","PF00595","Q12959"
"4884","P0C2L3","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"4885","P0C2L3","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"4886","P0C2L3","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"4887","P0C2L3","LIG_PDZ_Class_1","PF00595","Q92997"
"4888","P0C2L3","LIG_PDZ_Class_1","PF00595","P26045"
"4889","P0C2L3","LIG_PDZ_Class_1","PF00595","O14908"
"4890","P06427","LIG_PDZ_Class_1","PF00595","Q14160"
"4891","P06427","LIG_PDZ_Class_1","PF00595","Q12959"
"4892","P06427","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"4893","P06427","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"4894","P06427","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"4895","P06427","LIG_PDZ_Class_1","PF00595","Q92997"
"4896","P06427","LIG_PDZ_Class_1","PF00595","P26045"
"4897","P06427","LIG_PDZ_Class_1","PF00595","O14908"
"4898","Q2Y0F1","LIG_PDZ_Class_1","PF00595","Q14160"
"4899","Q2Y0F1","LIG_PDZ_Class_1","PF00595","Q12959"
"4900","Q2Y0F1","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"4901","Q2Y0F1","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"4902","Q2Y0F1","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"4903","Q2Y0F1","LIG_PDZ_Class_1","PF00595","Q92997"
"4904","Q2Y0F1","LIG_PDZ_Class_1","PF00595","P26045"
"4905","Q2Y0F1","LIG_PDZ_Class_1","PF00595","O14908"
"4906","Q14957","LIG_PDZ_Class_1","PF00595","Q14160"
"4907","Q14957","LIG_PDZ_Class_1","PF00595","Q12959"
"4908","Q14957","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"4909","Q14957","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"4910","Q14957","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"4911","Q14957","LIG_PDZ_Class_1","PF00595","Q92997"
"4912","Q14957","LIG_PDZ_Class_1","PF00595","P26045"
"4913","Q14957","LIG_PDZ_Class_1","PF00595","O14908"
"4914","P17643","LIG_PDZ_Class_1","PF00595","Q14160"
"4915","P17643","LIG_PDZ_Class_1","PF00595","Q12959"
"4916","P17643","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"4917","P17643","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"4918","P17643","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"4919","P17643","LIG_PDZ_Class_1","PF00595","Q92997"
"4920","P17643","LIG_PDZ_Class_1","PF00595","P26045"
"4921","P17643","LIG_PDZ_Class_1","PF00595","O14908"
"4922","Q76RF7","LIG_PDZ_Class_3","PF00595","Q14160"
"4923","Q76RF7","LIG_PDZ_Class_3","PF00595","Q12959"
"4924","Q76RF7","LIG_PDZ_Class_3","PF00595","Q9UDY2"
"4925","Q76RF7","LIG_PDZ_Class_3","PF00595","Q9NRD5"
"4926","Q76RF7","LIG_PDZ_Class_3","PF00595","Q8TBB1"
"4927","Q76RF7","LIG_PDZ_Class_3","PF00595","Q92997"
"4928","Q76RF7","LIG_PDZ_Class_3","PF00595","P26045"
"4929","Q76RF7","LIG_PDZ_Class_3","PF00595","O14908"
"4930","Q9NS75","LIG_PDZ_Class_1","PF00595","Q14160"
"4931","Q9NS75","LIG_PDZ_Class_1","PF00595","Q12959"
"4932","Q9NS75","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"4933","Q9NS75","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"4934","Q9NS75","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"4935","Q9NS75","LIG_PDZ_Class_1","PF00595","Q92997"
"4936","Q9NS75","LIG_PDZ_Class_1","PF00595","P26045"
"4937","Q9NS75","LIG_PDZ_Class_1","PF00595","O14908"
"4938","Q13641","LIG_PDZ_Class_1","PF00595","Q14160"
"4939","Q13641","LIG_PDZ_Class_1","PF00595","Q12959"
"4940","Q13641","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"4941","Q13641","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"4942","Q13641","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"4943","Q13641","LIG_PDZ_Class_1","PF00595","Q92997"
"4944","Q13641","LIG_PDZ_Class_1","PF00595","P26045"
"4945","Q13641","LIG_PDZ_Class_1","PF00595","O14908"
"4946","Q9QNP8","LIG_PDZ_Class_1","PF00595","Q14160"
"4947","Q9QNP8","LIG_PDZ_Class_1","PF00595","Q12959"
"4948","Q9QNP8","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"4949","Q9QNP8","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"4950","Q9QNP8","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"4951","Q9QNP8","LIG_PDZ_Class_1","PF00595","Q92997"
"4952","Q9QNP8","LIG_PDZ_Class_1","PF00595","P26045"
"4953","Q9QNP8","LIG_PDZ_Class_1","PF00595","O14908"
"4954","Q77E16","LIG_PDZ_Class_1","PF00595","Q14160"
"4955","Q77E16","LIG_PDZ_Class_1","PF00595","Q12959"
"4956","Q77E16","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"4957","Q77E16","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"4958","Q77E16","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"4959","Q77E16","LIG_PDZ_Class_1","PF00595","Q92997"
"4960","Q77E16","LIG_PDZ_Class_1","PF00595","P26045"
"4961","Q77E16","LIG_PDZ_Class_1","PF00595","O14908"
"4962","Q2PJP0","LIG_PDZ_Class_1","PF00595","Q14160"
"4963","Q2PJP0","LIG_PDZ_Class_1","PF00595","Q12959"
"4964","Q2PJP0","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"4965","Q2PJP0","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"4966","Q2PJP0","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"4967","Q2PJP0","LIG_PDZ_Class_1","PF00595","Q92997"
"4968","Q2PJP0","LIG_PDZ_Class_1","PF00595","P26045"
"4969","Q2PJP0","LIG_PDZ_Class_1","PF00595","O14908"
"4970","P03126","LIG_PDZ_Class_1","PF00595","Q14160"
"4971","P03126","LIG_PDZ_Class_1","PF00595","Q12959"
"4972","P03126","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"4973","P03126","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"4974","P03126","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"4975","P03126","LIG_PDZ_Class_1","PF00595","Q92997"
"4976","P03126","LIG_PDZ_Class_1","PF00595","P26045"
"4977","P03126","LIG_PDZ_Class_1","PF00595","O14908"
"4978","P03496","LIG_PDZ_Class_1","PF00595","Q14160"
"4979","P03496","LIG_PDZ_Class_1","PF00595","Q12959"
"4980","P03496","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"4981","P03496","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"4982","P03496","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"4983","P03496","LIG_PDZ_Class_1","PF00595","Q92997"
"4984","P03496","LIG_PDZ_Class_1","PF00595","P26045"
"4985","P03496","LIG_PDZ_Class_1","PF00595","O14908"
"4986","P20020","LIG_PDZ_Class_1","PF00595","Q14160"
"4987","P20020","LIG_PDZ_Class_1","PF00595","Q12959"
"4988","P20020","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"4989","P20020","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"4990","P20020","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"4991","P20020","LIG_PDZ_Class_1","PF00595","Q92997"
"4992","P20020","LIG_PDZ_Class_1","PF00595","P26045"
"4993","P20020","LIG_PDZ_Class_1","PF00595","O14908"
"4994","Q4ZGA4","LIG_PDZ_Class_1","PF00595","Q14160"
"4995","Q4ZGA4","LIG_PDZ_Class_1","PF00595","Q12959"
"4996","Q4ZGA4","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"4997","Q4ZGA4","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"4998","Q4ZGA4","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"4999","Q4ZGA4","LIG_PDZ_Class_1","PF00595","Q92997"
"5000","Q4ZGA4","LIG_PDZ_Class_1","PF00595","P26045"
"5001","Q4ZGA4","LIG_PDZ_Class_1","PF00595","O14908"
"5002","O15427","LIG_PDZ_Class_1","PF00595","Q14160"
"5003","O15427","LIG_PDZ_Class_1","PF00595","Q12959"
"5004","O15427","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5005","O15427","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5006","O15427","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5007","O15427","LIG_PDZ_Class_1","PF00595","Q92997"
"5008","O15427","LIG_PDZ_Class_1","PF00595","P26045"
"5009","O15427","LIG_PDZ_Class_1","PF00595","O14908"
"5010","Q09SZ7","LIG_PDZ_Class_1","PF00595","Q14160"
"5011","Q09SZ7","LIG_PDZ_Class_1","PF00595","Q12959"
"5012","Q09SZ7","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5013","Q09SZ7","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5014","Q09SZ7","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5015","Q09SZ7","LIG_PDZ_Class_1","PF00595","Q92997"
"5016","Q09SZ7","LIG_PDZ_Class_1","PF00595","P26045"
"5017","Q09SZ7","LIG_PDZ_Class_1","PF00595","O14908"
"5018","P03372","LIG_PDZ_Class_1","PF00595","Q14160"
"5019","P03372","LIG_PDZ_Class_1","PF00595","Q12959"
"5020","P03372","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5021","P03372","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5022","P03372","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5023","P03372","LIG_PDZ_Class_1","PF00595","Q92997"
"5024","P03372","LIG_PDZ_Class_1","PF00595","P26045"
"5025","P03372","LIG_PDZ_Class_1","PF00595","O14908"
"5026","P54667","LIG_PDZ_Class_1","PF00595","Q14160"
"5027","P54667","LIG_PDZ_Class_1","PF00595","Q12959"
"5028","P54667","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5029","P54667","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5030","P54667","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5031","P54667","LIG_PDZ_Class_1","PF00595","Q92997"
"5032","P54667","LIG_PDZ_Class_1","PF00595","P26045"
"5033","P54667","LIG_PDZ_Class_1","PF00595","O14908"
"5034","P48050","LIG_PDZ_Class_3","PF00595","Q14160"
"5035","P48050","LIG_PDZ_Class_3","PF00595","Q12959"
"5036","P48050","LIG_PDZ_Class_3","PF00595","Q9UDY2"
"5037","P48050","LIG_PDZ_Class_3","PF00595","Q9NRD5"
"5038","P48050","LIG_PDZ_Class_3","PF00595","Q8TBB1"
"5039","P48050","LIG_PDZ_Class_3","PF00595","Q92997"
"5040","P48050","LIG_PDZ_Class_3","PF00595","P26045"
"5041","P48050","LIG_PDZ_Class_3","PF00595","O14908"
"5042","Q0A442","LIG_PDZ_Class_3","PF00595","Q14160"
"5043","Q0A442","LIG_PDZ_Class_3","PF00595","Q12959"
"5044","Q0A442","LIG_PDZ_Class_3","PF00595","Q9UDY2"
"5045","Q0A442","LIG_PDZ_Class_3","PF00595","Q9NRD5"
"5046","Q0A442","LIG_PDZ_Class_3","PF00595","Q8TBB1"
"5047","Q0A442","LIG_PDZ_Class_3","PF00595","Q92997"
"5048","Q0A442","LIG_PDZ_Class_3","PF00595","P26045"
"5049","Q0A442","LIG_PDZ_Class_3","PF00595","O14908"
"5050","O15427","LIG_PDZ_Class_3","PF00595","Q14160"
"5051","O15427","LIG_PDZ_Class_3","PF00595","Q12959"
"5052","O15427","LIG_PDZ_Class_3","PF00595","Q9UDY2"
"5053","O15427","LIG_PDZ_Class_3","PF00595","Q9NRD5"
"5054","O15427","LIG_PDZ_Class_3","PF00595","Q8TBB1"
"5055","O15427","LIG_PDZ_Class_3","PF00595","Q92997"
"5056","O15427","LIG_PDZ_Class_3","PF00595","P26045"
"5057","O15427","LIG_PDZ_Class_3","PF00595","O14908"
"5058","P54725","LIG_PDZ_Class_3","PF00595","Q14160"
"5059","P54725","LIG_PDZ_Class_3","PF00595","Q12959"
"5060","P54725","LIG_PDZ_Class_3","PF00595","Q9UDY2"
"5061","P54725","LIG_PDZ_Class_3","PF00595","Q9NRD5"
"5062","P54725","LIG_PDZ_Class_3","PF00595","Q8TBB1"
"5063","P54725","LIG_PDZ_Class_3","PF00595","Q92997"
"5064","P54725","LIG_PDZ_Class_3","PF00595","P26045"
"5065","P54725","LIG_PDZ_Class_3","PF00595","O14908"
"5066","Q9ULK5","LIG_PDZ_Class_3","PF00595","Q14160"
"5067","Q9ULK5","LIG_PDZ_Class_3","PF00595","Q12959"
"5068","Q9ULK5","LIG_PDZ_Class_3","PF00595","Q9UDY2"
"5069","Q9ULK5","LIG_PDZ_Class_3","PF00595","Q9NRD5"
"5070","Q9ULK5","LIG_PDZ_Class_3","PF00595","Q8TBB1"
"5071","Q9ULK5","LIG_PDZ_Class_3","PF00595","Q92997"
"5072","Q9ULK5","LIG_PDZ_Class_3","PF00595","P26045"
"5073","Q9ULK5","LIG_PDZ_Class_3","PF00595","O14908"
"5074","P89079","LIG_PDZ_Class_1","PF00595","Q14160"
"5075","P89079","LIG_PDZ_Class_1","PF00595","Q12959"
"5076","P89079","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5077","P89079","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5078","P89079","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5079","P89079","LIG_PDZ_Class_1","PF00595","Q92997"
"5080","P89079","LIG_PDZ_Class_1","PF00595","P26045"
"5081","P89079","LIG_PDZ_Class_1","PF00595","O14908"
"5082","Q9NTX7","LIG_PDZ_Class_1","PF00595","Q14160"
"5083","Q9NTX7","LIG_PDZ_Class_1","PF00595","Q12959"
"5084","Q9NTX7","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5085","Q9NTX7","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5086","Q9NTX7","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5087","Q9NTX7","LIG_PDZ_Class_1","PF00595","Q92997"
"5088","Q9NTX7","LIG_PDZ_Class_1","PF00595","P26045"
"5089","Q9NTX7","LIG_PDZ_Class_1","PF00595","O14908"
"5090","P09708","LIG_PDZ_Class_1","PF00595","Q14160"
"5091","P09708","LIG_PDZ_Class_1","PF00595","Q12959"
"5092","P09708","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5093","P09708","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5094","P09708","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5095","P09708","LIG_PDZ_Class_1","PF00595","Q92997"
"5096","P09708","LIG_PDZ_Class_1","PF00595","P26045"
"5097","P09708","LIG_PDZ_Class_1","PF00595","O14908"
"5098","Q9UQB3","LIG_PDZ_Class_1","PF00595","Q14160"
"5099","Q9UQB3","LIG_PDZ_Class_1","PF00595","Q12959"
"5100","Q9UQB3","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5101","Q9UQB3","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5102","Q9UQB3","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5103","Q9UQB3","LIG_PDZ_Class_1","PF00595","Q92997"
"5104","Q9UQB3","LIG_PDZ_Class_1","PF00595","P26045"
"5105","Q9UQB3","LIG_PDZ_Class_1","PF00595","O14908"
"5106","Q9WH13","LIG_PDZ_Class_1","PF00595","Q14160"
"5107","Q9WH13","LIG_PDZ_Class_1","PF00595","Q12959"
"5108","Q9WH13","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5109","Q9WH13","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5110","Q9WH13","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5111","Q9WH13","LIG_PDZ_Class_1","PF00595","Q92997"
"5112","Q9WH13","LIG_PDZ_Class_1","PF00595","P26045"
"5113","Q9WH13","LIG_PDZ_Class_1","PF00595","O14908"
"5114","D4N3L3","LIG_PDZ_Class_1","PF00595","Q14160"
"5115","D4N3L3","LIG_PDZ_Class_1","PF00595","Q12959"
"5116","D4N3L3","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5117","D4N3L3","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5118","D4N3L3","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5119","D4N3L3","LIG_PDZ_Class_1","PF00595","Q92997"
"5120","D4N3L3","LIG_PDZ_Class_1","PF00595","P26045"
"5121","D4N3L3","LIG_PDZ_Class_1","PF00595","O14908"
"5122","Q96PE1","LIG_PDZ_Class_1","PF00595","Q14160"
"5123","Q96PE1","LIG_PDZ_Class_1","PF00595","Q12959"
"5124","Q96PE1","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5125","Q96PE1","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5126","Q96PE1","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5127","Q96PE1","LIG_PDZ_Class_1","PF00595","Q92997"
"5128","Q96PE1","LIG_PDZ_Class_1","PF00595","P26045"
"5129","Q96PE1","LIG_PDZ_Class_1","PF00595","O14908"
"5130","A6NIX2","LIG_PDZ_Class_1","PF00595","Q14160"
"5131","A6NIX2","LIG_PDZ_Class_1","PF00595","Q12959"
"5132","A6NIX2","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5133","A6NIX2","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5134","A6NIX2","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5135","A6NIX2","LIG_PDZ_Class_1","PF00595","Q92997"
"5136","A6NIX2","LIG_PDZ_Class_1","PF00595","P26045"
"5137","A6NIX2","LIG_PDZ_Class_1","PF00595","O14908"
"5138","Q5VV41","LIG_PDZ_Class_1","PF00595","Q14160"
"5139","Q5VV41","LIG_PDZ_Class_1","PF00595","Q12959"
"5140","Q5VV41","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5141","Q5VV41","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5142","Q5VV41","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5143","Q5VV41","LIG_PDZ_Class_1","PF00595","Q92997"
"5144","Q5VV41","LIG_PDZ_Class_1","PF00595","P26045"
"5145","Q5VV41","LIG_PDZ_Class_1","PF00595","O14908"
"5146","P78536","LIG_PDZ_Class_1","PF00595","Q14160"
"5147","P78536","LIG_PDZ_Class_1","PF00595","Q12959"
"5148","P78536","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5149","P78536","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5150","P78536","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5151","P78536","LIG_PDZ_Class_1","PF00595","Q92997"
"5152","P78536","LIG_PDZ_Class_1","PF00595","P26045"
"5153","P78536","LIG_PDZ_Class_1","PF00595","O14908"
"5154","Q08089","LIG_PDZ_Class_1","PF00595","Q14160"
"5155","Q08089","LIG_PDZ_Class_1","PF00595","Q12959"
"5156","Q08089","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5157","Q08089","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5158","Q08089","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5159","Q08089","LIG_PDZ_Class_1","PF00595","Q92997"
"5160","Q08089","LIG_PDZ_Class_1","PF00595","P26045"
"5161","Q08089","LIG_PDZ_Class_1","PF00595","O14908"
"5162","P46937","LIG_PDZ_Class_1","PF00595","Q14160"
"5163","P46937","LIG_PDZ_Class_1","PF00595","Q12959"
"5164","P46937","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5165","P46937","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5166","P46937","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5167","P46937","LIG_PDZ_Class_1","PF00595","Q92997"
"5168","P46937","LIG_PDZ_Class_1","PF00595","P26045"
"5169","P46937","LIG_PDZ_Class_1","PF00595","O14908"
"5170","P33402","LIG_PDZ_Class_1","PF00595","Q14160"
"5171","P33402","LIG_PDZ_Class_1","PF00595","Q12959"
"5172","P33402","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5173","P33402","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5174","P33402","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5175","P33402","LIG_PDZ_Class_1","PF00595","Q92997"
"5176","P33402","LIG_PDZ_Class_1","PF00595","P26045"
"5177","P33402","LIG_PDZ_Class_1","PF00595","O14908"
"5178","P34998","LIG_PDZ_Class_1","PF00595","Q14160"
"5179","P34998","LIG_PDZ_Class_1","PF00595","Q12959"
"5180","P34998","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5181","P34998","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5182","P34998","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5183","P34998","LIG_PDZ_Class_1","PF00595","Q92997"
"5184","P34998","LIG_PDZ_Class_1","PF00595","P26045"
"5185","P34998","LIG_PDZ_Class_1","PF00595","O14908"
"5186","Q0A2H0","LIG_PDZ_Class_1","PF00595","Q14160"
"5187","Q0A2H0","LIG_PDZ_Class_1","PF00595","Q12959"
"5188","Q0A2H0","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5189","Q0A2H0","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5190","Q0A2H0","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5191","Q0A2H0","LIG_PDZ_Class_1","PF00595","Q92997"
"5192","Q0A2H0","LIG_PDZ_Class_1","PF00595","P26045"
"5193","Q0A2H0","LIG_PDZ_Class_1","PF00595","O14908"
"5194","P30910","LIG_PDZ_Class_1","PF00595","Q14160"
"5195","P30910","LIG_PDZ_Class_1","PF00595","Q12959"
"5196","P30910","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5197","P30910","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5198","P30910","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5199","P30910","LIG_PDZ_Class_1","PF00595","Q92997"
"5200","P30910","LIG_PDZ_Class_1","PF00595","P26045"
"5201","P30910","LIG_PDZ_Class_1","PF00595","O14908"
"5202","Q9HB19","LIG_PDZ_Class_1","PF00595","Q14160"
"5203","Q9HB19","LIG_PDZ_Class_1","PF00595","Q12959"
"5204","Q9HB19","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5205","Q9HB19","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5206","Q9HB19","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5207","Q9HB19","LIG_PDZ_Class_1","PF00595","Q92997"
"5208","Q9HB19","LIG_PDZ_Class_1","PF00595","P26045"
"5209","Q9HB19","LIG_PDZ_Class_1","PF00595","O14908"
"5210","P0C213","LIG_PDZ_Class_1","PF00595","Q14160"
"5211","P0C213","LIG_PDZ_Class_1","PF00595","Q12959"
"5212","P0C213","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5213","P0C213","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5214","P0C213","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5215","P0C213","LIG_PDZ_Class_1","PF00595","Q92997"
"5216","P0C213","LIG_PDZ_Class_1","PF00595","P26045"
"5217","P0C213","LIG_PDZ_Class_1","PF00595","O14908"
"5218","P48050","LIG_PDZ_Class_1","PF00595","Q14160"
"5219","P48050","LIG_PDZ_Class_1","PF00595","Q12959"
"5220","P48050","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5221","P48050","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5222","P48050","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5223","P48050","LIG_PDZ_Class_1","PF00595","Q92997"
"5224","P48050","LIG_PDZ_Class_1","PF00595","P26045"
"5225","P48050","LIG_PDZ_Class_1","PF00595","O14908"
"5226","P04299","LIG_PDZ_Class_1","PF00595","Q14160"
"5227","P04299","LIG_PDZ_Class_1","PF00595","Q12959"
"5228","P04299","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"5229","P04299","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"5230","P04299","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"5231","P04299","LIG_PDZ_Class_1","PF00595","Q92997"
"5232","P04299","LIG_PDZ_Class_1","PF00595","P26045"
"5233","P04299","LIG_PDZ_Class_1","PF00595","O14908"
"5234","P06463","LIG_PDZ_Class_1","PF00595","Q14160"
