"","mProtein","Motif","Domain","dProtein"
"1222","O75521","LIG_PDZ_Class_1","PF00595","O14908"
"1223","O75521","LIG_PDZ_Class_1","PF00595","Q14160"
"1224","Q96GG9","LIG_PDZ_Class_1","PF00595","O14745"
"1225","Q96GG9","LIG_PDZ_Class_1","PF00595","Q15599"
"1226","Q96GG9","LIG_PDZ_Class_1","PF00595","Q12959"
"1227","Q96GG9","LIG_PDZ_Class_1","PF00595","O14908"
"1228","Q96GG9","LIG_PDZ_Class_1","PF00595","Q14160"
"1229","Q15067","LIG_PDZ_Class_1","PF00595","O14745"
"1230","Q15067","LIG_PDZ_Class_1","PF00595","Q15599"
"1231","Q15067","LIG_PDZ_Class_1","PF00595","Q12959"
"1232","Q15067","LIG_PDZ_Class_1","PF00595","O14908"
"1233","Q15067","LIG_PDZ_Class_1","PF00595","Q14160"
"1234","Q96KB5","LIG_PDZ_Class_1","PF00595","O14745"
"1235","Q96KB5","LIG_PDZ_Class_1","PF00595","Q15599"
"1236","Q96KB5","LIG_PDZ_Class_1","PF00595","Q12959"
"1237","Q96KB5","LIG_PDZ_Class_1","PF00595","O14908"
"1238","Q96KB5","LIG_PDZ_Class_1","PF00595","Q14160"
"1239","P22460","LIG_PDZ_Class_1","PF00595","O14745"
"1240","P22460","LIG_PDZ_Class_1","PF00595","Q15599"
"1241","P22460","LIG_PDZ_Class_1","PF00595","Q12959"
"1242","P22460","LIG_PDZ_Class_1","PF00595","O14908"
"1243","P22460","LIG_PDZ_Class_1","PF00595","Q14160"
"1244","Q9HB19","LIG_PDZ_Class_1","PF00595","O14745"
"1245","Q9HB19","LIG_PDZ_Class_1","PF00595","Q15599"
"1246","Q9HB19","LIG_PDZ_Class_1","PF00595","Q12959"
"1247","Q9HB19","LIG_PDZ_Class_1","PF00595","O14908"
"1248","Q9HB19","LIG_PDZ_Class_1","PF00595","Q14160"
"1249","P53778","LIG_PDZ_Class_1","PF00595","O14745"
"1250","P53778","LIG_PDZ_Class_1","PF00595","Q15599"
"1251","P53778","LIG_PDZ_Class_1","PF00595","Q12959"
"1252","P53778","LIG_PDZ_Class_1","PF00595","O14908"
"1253","P53778","LIG_PDZ_Class_1","PF00595","Q14160"
"1254","O75830","LIG_PDZ_Class_3","PF00595","O14745"
"1255","O75830","LIG_PDZ_Class_3","PF00595","Q15599"
"1256","O75830","LIG_PDZ_Class_3","PF00595","Q12959"
"1257","O75830","LIG_PDZ_Class_3","PF00595","O14908"
"1258","O75830","LIG_PDZ_Class_3","PF00595","Q14160"
"1259","O95881","LIG_PDZ_Class_3","PF00595","O14745"
"1260","O95881","LIG_PDZ_Class_3","PF00595","Q15599"
"1261","O95881","LIG_PDZ_Class_3","PF00595","Q12959"
"1262","O95881","LIG_PDZ_Class_3","PF00595","O14908"
"1263","O95881","LIG_PDZ_Class_3","PF00595","Q14160"
"1264","P18615","LIG_PDZ_Class_3","PF00595","O14745"
"1265","P18615","LIG_PDZ_Class_3","PF00595","Q15599"
"1266","P18615","LIG_PDZ_Class_3","PF00595","Q12959"
"1267","P18615","LIG_PDZ_Class_3","PF00595","O14908"
"1268","P18615","LIG_PDZ_Class_3","PF00595","Q14160"
"1269","O15254","LIG_PDZ_Class_1","PF00595","O14745"
"1270","O15254","LIG_PDZ_Class_1","PF00595","Q15599"
"1271","O15254","LIG_PDZ_Class_1","PF00595","Q12959"
"1272","O15254","LIG_PDZ_Class_1","PF00595","O14908"
"1273","O15254","LIG_PDZ_Class_1","PF00595","Q14160"
"1274","P47900","LIG_PDZ_Class_1","PF00595","O14745"
"1275","P47900","LIG_PDZ_Class_1","PF00595","Q15599"
"1276","P47900","LIG_PDZ_Class_1","PF00595","Q12959"
"1277","P47900","LIG_PDZ_Class_1","PF00595","O14908"
"1278","P47900","LIG_PDZ_Class_1","PF00595","Q14160"
"1279","P46937","LIG_PDZ_Class_1","PF00595","O14745"
"1280","P46937","LIG_PDZ_Class_1","PF00595","Q15599"
"1281","P46937","LIG_PDZ_Class_1","PF00595","Q12959"
"1282","P46937","LIG_PDZ_Class_1","PF00595","O14908"
"1283","P46937","LIG_PDZ_Class_1","PF00595","Q14160"
"1284","Q9NUI1","LIG_PDZ_Class_1","PF00595","O14745"
"1285","Q9NUI1","LIG_PDZ_Class_1","PF00595","Q15599"
"1286","Q9NUI1","LIG_PDZ_Class_1","PF00595","Q12959"
"1287","Q9NUI1","LIG_PDZ_Class_1","PF00595","O14908"
"1288","Q9NUI1","LIG_PDZ_Class_1","PF00595","Q14160"
"1289","Q14D04","LIG_PDZ_Class_1","PF00595","O14745"
"1290","Q14D04","LIG_PDZ_Class_1","PF00595","Q15599"
"1291","Q14D04","LIG_PDZ_Class_1","PF00595","Q12959"
"1292","Q14D04","LIG_PDZ_Class_1","PF00595","O14908"
"1293","Q14D04","LIG_PDZ_Class_1","PF00595","Q14160"
"1294","Q86XJ0","LIG_PDZ_Class_1","PF00595","O14745"
"1295","Q86XJ0","LIG_PDZ_Class_1","PF00595","Q15599"
"1296","Q86XJ0","LIG_PDZ_Class_1","PF00595","Q12959"
"1297","Q86XJ0","LIG_PDZ_Class_1","PF00595","O14908"
"1298","Q86XJ0","LIG_PDZ_Class_1","PF00595","Q14160"
"1299","P33402","LIG_PDZ_Class_1","PF00595","O14745"
"1300","P33402","LIG_PDZ_Class_1","PF00595","Q15599"
"1301","P33402","LIG_PDZ_Class_1","PF00595","Q12959"
"1302","P33402","LIG_PDZ_Class_1","PF00595","O14908"
"1303","P33402","LIG_PDZ_Class_1","PF00595","Q14160"
"1304","P20020","LIG_PDZ_Class_1","PF00595","O14745"
"1305","P20020","LIG_PDZ_Class_1","PF00595","Q15599"
"1306","P20020","LIG_PDZ_Class_1","PF00595","Q12959"
"1307","P20020","LIG_PDZ_Class_1","PF00595","O14908"
"1308","P20020","LIG_PDZ_Class_1","PF00595","Q14160"
"1309","P36507","LIG_PDZ_Class_1","PF00595","O14745"
"1310","P36507","LIG_PDZ_Class_1","PF00595","Q15599"
"1311","P36507","LIG_PDZ_Class_1","PF00595","Q12959"
"1312","P36507","LIG_PDZ_Class_1","PF00595","O14908"
"1313","P36507","LIG_PDZ_Class_1","PF00595","Q14160"
"1314","A1L4K1","LIG_PDZ_Class_1","PF00595","O14745"
"1315","A1L4K1","LIG_PDZ_Class_1","PF00595","Q15599"
"1316","A1L4K1","LIG_PDZ_Class_1","PF00595","Q12959"
"1317","A1L4K1","LIG_PDZ_Class_1","PF00595","O14908"
"1318","A1L4K1","LIG_PDZ_Class_1","PF00595","Q14160"
"1319","Q8TBB1","LIG_PDZ_Class_1","PF00595","O14745"
"1320","Q8TBB1","LIG_PDZ_Class_1","PF00595","Q15599"
"1321","Q8TBB1","LIG_PDZ_Class_1","PF00595","Q12959"
"1322","Q8TBB1","LIG_PDZ_Class_1","PF00595","O14908"
"1323","Q8TBB1","LIG_PDZ_Class_1","PF00595","Q14160"
"1324","Q9C0D5","LIG_PDZ_Class_1","PF00595","O14745"
"1325","Q9C0D5","LIG_PDZ_Class_1","PF00595","Q15599"
"1326","Q9C0D5","LIG_PDZ_Class_1","PF00595","Q12959"
"1327","Q9C0D5","LIG_PDZ_Class_1","PF00595","O14908"
"1328","Q9C0D5","LIG_PDZ_Class_1","PF00595","Q14160"
"1329","P25054","LIG_PDZ_Class_1","PF00595","O14745"
"1330","P25054","LIG_PDZ_Class_1","PF00595","Q15599"
"1331","P25054","LIG_PDZ_Class_1","PF00595","Q12959"
"1332","P25054","LIG_PDZ_Class_1","PF00595","O14908"
"1333","P25054","LIG_PDZ_Class_1","PF00595","Q14160"
"1334","Q14957","LIG_PDZ_Class_1","PF00595","O14745"
"1335","Q14957","LIG_PDZ_Class_1","PF00595","Q15599"
"1336","Q14957","LIG_PDZ_Class_1","PF00595","Q12959"
"1337","Q14957","LIG_PDZ_Class_1","PF00595","O14908"
"1338","Q14957","LIG_PDZ_Class_1","PF00595","Q14160"
"1339","P09619","LIG_PDZ_Class_1","PF00595","O14745"
"1340","P09619","LIG_PDZ_Class_1","PF00595","Q15599"
"1341","P09619","LIG_PDZ_Class_1","PF00595","Q12959"
"1342","P09619","LIG_PDZ_Class_1","PF00595","O14908"
"1343","P09619","LIG_PDZ_Class_1","PF00595","Q14160"
"1344","P17643","LIG_PDZ_Class_1","PF00595","O14745"
"1345","P17643","LIG_PDZ_Class_1","PF00595","Q15599"
"1346","P17643","LIG_PDZ_Class_1","PF00595","Q12959"
"1347","P17643","LIG_PDZ_Class_1","PF00595","O14908"
"1348","P17643","LIG_PDZ_Class_1","PF00595","Q14160"
"1349","P23508","LIG_PDZ_Class_1","PF00595","O14745"
"1350","P23508","LIG_PDZ_Class_1","PF00595","Q15599"
"1351","P23508","LIG_PDZ_Class_1","PF00595","Q12959"
"1352","P23508","LIG_PDZ_Class_1","PF00595","O14908"
"1353","P23508","LIG_PDZ_Class_1","PF00595","Q14160"
"1354","Q05066","LIG_PDZ_Class_1","PF00595","O14745"
"1355","Q05066","LIG_PDZ_Class_1","PF00595","Q15599"
"1356","Q05066","LIG_PDZ_Class_1","PF00595","Q12959"
"1357","Q05066","LIG_PDZ_Class_1","PF00595","O14908"
"1358","Q05066","LIG_PDZ_Class_1","PF00595","Q14160"
"1359","A1A5B4","LIG_PDZ_Class_1","PF00595","O14745"
"1360","A1A5B4","LIG_PDZ_Class_1","PF00595","Q15599"
"1361","A1A5B4","LIG_PDZ_Class_1","PF00595","Q12959"
"1362","A1A5B4","LIG_PDZ_Class_1","PF00595","O14908"
"1363","A1A5B4","LIG_PDZ_Class_1","PF00595","Q14160"
"1364","Q17R89","LIG_PDZ_Class_1","PF00595","O14745"
"1365","Q17R89","LIG_PDZ_Class_1","PF00595","Q15599"
"1366","Q17R89","LIG_PDZ_Class_1","PF00595","Q12959"
"1367","Q17R89","LIG_PDZ_Class_1","PF00595","O14908"
"1368","Q17R89","LIG_PDZ_Class_1","PF00595","Q14160"
"1369","Q9UQB3","LIG_PDZ_Class_1","PF00595","O14745"
"1370","Q9UQB3","LIG_PDZ_Class_1","PF00595","Q15599"
"1371","Q9UQB3","LIG_PDZ_Class_1","PF00595","Q12959"
"1372","Q9UQB3","LIG_PDZ_Class_1","PF00595","O14908"
"1373","Q9UQB3","LIG_PDZ_Class_1","PF00595","Q14160"
"1374","Q9NS75","LIG_PDZ_Class_1","PF00595","O14745"
"1375","Q9NS75","LIG_PDZ_Class_1","PF00595","Q15599"
"1376","Q9NS75","LIG_PDZ_Class_1","PF00595","Q12959"
"1377","Q9NS75","LIG_PDZ_Class_1","PF00595","O14908"
"1378","Q9NS75","LIG_PDZ_Class_1","PF00595","Q14160"
"1379","P34998","LIG_PDZ_Class_1","PF00595","O14745"
"1380","P34998","LIG_PDZ_Class_1","PF00595","Q15599"
"1381","P34998","LIG_PDZ_Class_1","PF00595","Q12959"
"1382","P34998","LIG_PDZ_Class_1","PF00595","O14908"
"1383","P34998","LIG_PDZ_Class_1","PF00595","Q14160"
"1384","P35222","LIG_PDZ_Class_1","PF00595","O14745"
"1385","P35222","LIG_PDZ_Class_1","PF00595","Q15599"
"1386","P35222","LIG_PDZ_Class_1","PF00595","Q12959"
"1387","P35222","LIG_PDZ_Class_1","PF00595","O14908"
"1388","P35222","LIG_PDZ_Class_1","PF00595","Q14160"
"1389","Q6ZVD8","LIG_PDZ_Class_1","PF00595","O14745"
"1390","Q6ZVD8","LIG_PDZ_Class_1","PF00595","Q15599"
"1391","Q6ZVD8","LIG_PDZ_Class_1","PF00595","Q12959"
"1392","Q6ZVD8","LIG_PDZ_Class_1","PF00595","O14908"
"1393","Q6ZVD8","LIG_PDZ_Class_1","PF00595","Q14160"
"1394","P07550","LIG_PDZ_Class_1","PF00595","O14745"
"1395","P07550","LIG_PDZ_Class_1","PF00595","Q15599"
"1396","P07550","LIG_PDZ_Class_1","PF00595","Q12959"
"1397","P07550","LIG_PDZ_Class_1","PF00595","O14908"
"1398","P07550","LIG_PDZ_Class_1","PF00595","Q14160"
"1399","P13569","LIG_PDZ_Class_1","PF00595","O14745"
"1400","P13569","LIG_PDZ_Class_1","PF00595","Q15599"
"1401","P13569","LIG_PDZ_Class_1","PF00595","Q12959"
"1402","P13569","LIG_PDZ_Class_1","PF00595","O14908"
"1403","P13569","LIG_PDZ_Class_1","PF00595","Q14160"
"1404","Q15139","LIG_PDZ_Class_1","PF00595","O14745"
"1405","Q15139","LIG_PDZ_Class_1","PF00595","Q15599"
"1406","Q15139","LIG_PDZ_Class_1","PF00595","Q12959"
"1407","Q15139","LIG_PDZ_Class_1","PF00595","O14908"
"1408","Q15139","LIG_PDZ_Class_1","PF00595","Q14160"
"1409","Q9BTZ2","LIG_PDZ_Class_1","PF00595","O14745"
"1410","Q9BTZ2","LIG_PDZ_Class_1","PF00595","Q15599"
"1411","Q9BTZ2","LIG_PDZ_Class_1","PF00595","Q12959"
"1412","Q9BTZ2","LIG_PDZ_Class_1","PF00595","O14908"
"1413","Q9BTZ2","LIG_PDZ_Class_1","PF00595","Q14160"
"1414","P25100","LIG_PDZ_Class_1","PF00595","O14745"
"1415","P25100","LIG_PDZ_Class_1","PF00595","Q15599"
"1416","P25100","LIG_PDZ_Class_1","PF00595","Q12959"
"1417","P25100","LIG_PDZ_Class_1","PF00595","O14908"
"1418","P25100","LIG_PDZ_Class_1","PF00595","Q14160"
"1419","Q9NQ90","LIG_PDZ_Class_1","PF00595","O14745"
"1420","Q9NQ90","LIG_PDZ_Class_1","PF00595","Q15599"
"1421","Q9NQ90","LIG_PDZ_Class_1","PF00595","Q12959"
"1422","Q9NQ90","LIG_PDZ_Class_1","PF00595","O14908"
"1423","Q9NQ90","LIG_PDZ_Class_1","PF00595","Q14160"
"1424","Q9UDY2","LIG_PDZ_Class_1","PF00595","O14745"
"1425","Q9UDY2","LIG_PDZ_Class_1","PF00595","Q15599"
"1426","Q9UDY2","LIG_PDZ_Class_1","PF00595","Q12959"
"1427","Q9UDY2","LIG_PDZ_Class_1","PF00595","O14908"
"1428","Q9UDY2","LIG_PDZ_Class_1","PF00595","Q14160"
"1429","Q15349","LIG_PDZ_Class_1","PF00595","O14745"
"1430","Q15349","LIG_PDZ_Class_1","PF00595","Q15599"
"1431","Q15349","LIG_PDZ_Class_1","PF00595","Q12959"
"1432","Q15349","LIG_PDZ_Class_1","PF00595","O14908"
"1433","Q15349","LIG_PDZ_Class_1","PF00595","Q14160"
"1434","Q9NTX7","LIG_PDZ_Class_1","PF00595","O14745"
"1435","Q9NTX7","LIG_PDZ_Class_1","PF00595","Q15599"
"1436","Q9NTX7","LIG_PDZ_Class_1","PF00595","Q12959"
"1437","Q9NTX7","LIG_PDZ_Class_1","PF00595","O14908"
"1438","Q9NTX7","LIG_PDZ_Class_1","PF00595","Q14160"
"1439","Q8IV20","LIG_PDZ_Class_1","PF00595","O14745"
"1440","Q8IV20","LIG_PDZ_Class_1","PF00595","Q15599"
"1441","Q8IV20","LIG_PDZ_Class_1","PF00595","Q12959"
"1442","Q8IV20","LIG_PDZ_Class_1","PF00595","O14908"
"1443","Q8IV20","LIG_PDZ_Class_1","PF00595","Q14160"
"1444","P34913","LIG_PDZ_Class_1","PF00595","O14745"
"1445","P34913","LIG_PDZ_Class_1","PF00595","Q15599"
"1446","P34913","LIG_PDZ_Class_1","PF00595","Q12959"
"1447","P34913","LIG_PDZ_Class_1","PF00595","O14908"
"1448","P34913","LIG_PDZ_Class_1","PF00595","Q14160"
"1449","Q96PE1","LIG_PDZ_Class_1","PF00595","O14745"
"1450","Q96PE1","LIG_PDZ_Class_1","PF00595","Q15599"
"1451","Q96PE1","LIG_PDZ_Class_1","PF00595","Q12959"
"1452","Q96PE1","LIG_PDZ_Class_1","PF00595","O14908"
"1453","Q96PE1","LIG_PDZ_Class_1","PF00595","Q14160"
"1454","Q9HBW0","LIG_PDZ_Class_1","PF00595","O14745"
"1455","Q9HBW0","LIG_PDZ_Class_1","PF00595","Q15599"
"1456","Q9HBW0","LIG_PDZ_Class_1","PF00595","Q12959"
"1457","Q9HBW0","LIG_PDZ_Class_1","PF00595","O14908"
"1458","Q9HBW0","LIG_PDZ_Class_1","PF00595","Q14160"
"1459","Q5VV41","LIG_PDZ_Class_1","PF00595","O14745"
"1460","Q5VV41","LIG_PDZ_Class_1","PF00595","Q15599"
"1461","Q5VV41","LIG_PDZ_Class_1","PF00595","Q12959"
"1462","Q5VV41","LIG_PDZ_Class_1","PF00595","O14908"
"1463","Q5VV41","LIG_PDZ_Class_1","PF00595","Q14160"
"1464","Q7Z628","LIG_PDZ_Class_1","PF00595","O14745"
"1465","Q7Z628","LIG_PDZ_Class_1","PF00595","Q15599"
"1466","Q7Z628","LIG_PDZ_Class_1","PF00595","Q12959"
"1467","Q7Z628","LIG_PDZ_Class_1","PF00595","O14908"
"1468","Q7Z628","LIG_PDZ_Class_1","PF00595","Q14160"
"1469","P19320","LIG_PDZ_Class_1","PF00595","O14745"
"1470","P19320","LIG_PDZ_Class_1","PF00595","Q15599"
"1471","P19320","LIG_PDZ_Class_1","PF00595","Q12959"
"1472","P19320","LIG_PDZ_Class_1","PF00595","O14908"
"1473","P19320","LIG_PDZ_Class_1","PF00595","Q14160"
"1474","Q08426","LIG_PDZ_Class_1","PF00595","O14745"
"1475","Q08426","LIG_PDZ_Class_1","PF00595","Q15599"
"1476","Q08426","LIG_PDZ_Class_1","PF00595","Q12959"
"1477","Q08426","LIG_PDZ_Class_1","PF00595","O14908"
"1478","Q08426","LIG_PDZ_Class_1","PF00595","Q14160"
"1479","Q9GZV5","LIG_PDZ_Class_1","PF00595","O14745"
"1480","Q9GZV5","LIG_PDZ_Class_1","PF00595","Q15599"
"1481","Q9GZV5","LIG_PDZ_Class_1","PF00595","Q12959"
"1482","Q9GZV5","LIG_PDZ_Class_1","PF00595","O14908"
"1483","Q9GZV5","LIG_PDZ_Class_1","PF00595","Q14160"
"1484","Q9NWQ8","LIG_PDZ_Class_1","PF00595","O14745"
"1485","Q9NWQ8","LIG_PDZ_Class_1","PF00595","Q15599"
"1486","Q9NWQ8","LIG_PDZ_Class_1","PF00595","Q12959"
"1487","Q9NWQ8","LIG_PDZ_Class_1","PF00595","O14908"
"1488","Q9NWQ8","LIG_PDZ_Class_1","PF00595","Q14160"
"1489","Q15311","LIG_PDZ_Class_1","PF00595","O14745"
"1490","Q15311","LIG_PDZ_Class_1","PF00595","Q15599"
"1491","Q15311","LIG_PDZ_Class_1","PF00595","Q12959"
"1492","Q15311","LIG_PDZ_Class_1","PF00595","O14908"
"1493","Q15311","LIG_PDZ_Class_1","PF00595","Q14160"
"1494","Q99569","LIG_PDZ_Class_1","PF00595","O14745"
"1495","Q99569","LIG_PDZ_Class_1","PF00595","Q15599"
"1496","Q99569","LIG_PDZ_Class_1","PF00595","Q12959"
"1497","Q99569","LIG_PDZ_Class_1","PF00595","O14908"
"1498","Q99569","LIG_PDZ_Class_1","PF00595","Q14160"
"1499","P22001","LIG_PDZ_Class_1","PF00595","O14745"
"1500","P22001","LIG_PDZ_Class_1","PF00595","Q15599"
"1501","P22001","LIG_PDZ_Class_1","PF00595","Q12959"
"1502","P22001","LIG_PDZ_Class_1","PF00595","O14908"
"1503","P22001","LIG_PDZ_Class_1","PF00595","Q14160"
"1504","Q01814","LIG_PDZ_Class_1","PF00595","O14745"
"1505","Q01814","LIG_PDZ_Class_1","PF00595","Q15599"
"1506","Q01814","LIG_PDZ_Class_1","PF00595","Q12959"
"1507","Q01814","LIG_PDZ_Class_1","PF00595","O14908"
"1508","Q01814","LIG_PDZ_Class_1","PF00595","Q14160"
"1509","Q9ULK5","LIG_PDZ_Class_1","PF00595","O14745"
"1510","Q9ULK5","LIG_PDZ_Class_1","PF00595","Q15599"
"1511","Q9ULK5","LIG_PDZ_Class_1","PF00595","Q12959"
"1512","Q9ULK5","LIG_PDZ_Class_1","PF00595","O14908"
"1513","Q9ULK5","LIG_PDZ_Class_1","PF00595","Q14160"
"1514","Q9P0K1","LIG_PDZ_Class_1","PF00595","O14745"
"1515","Q9P0K1","LIG_PDZ_Class_1","PF00595","Q15599"
"1516","Q9P0K1","LIG_PDZ_Class_1","PF00595","Q12959"
"1517","Q9P0K1","LIG_PDZ_Class_1","PF00595","O14908"
"1518","Q9P0K1","LIG_PDZ_Class_1","PF00595","Q14160"
"1519","Q15418","LIG_PDZ_Class_1","PF00595","O14745"
"1520","Q15418","LIG_PDZ_Class_1","PF00595","Q15599"
"1521","Q15418","LIG_PDZ_Class_1","PF00595","Q12959"
"1522","Q15418","LIG_PDZ_Class_1","PF00595","O14908"
"1523","Q15418","LIG_PDZ_Class_1","PF00595","Q14160"
"1524","P55145","LIG_PDZ_Class_3","PF00595","O14745"
"1525","P55145","LIG_PDZ_Class_3","PF00595","Q15599"
"1526","P55145","LIG_PDZ_Class_3","PF00595","Q12959"
"1527","P55145","LIG_PDZ_Class_3","PF00595","O14908"
"1528","P55145","LIG_PDZ_Class_3","PF00595","Q14160"
"1529","Q8NBS9","LIG_PDZ_Class_3","PF00595","O14745"
"1530","Q8NBS9","LIG_PDZ_Class_3","PF00595","Q15599"
"1531","Q8NBS9","LIG_PDZ_Class_3","PF00595","Q12959"
"1532","Q8NBS9","LIG_PDZ_Class_3","PF00595","O14908"
"1533","Q8NBS9","LIG_PDZ_Class_3","PF00595","Q14160"
"1534","Q9H173","LIG_PDZ_Class_3","PF00595","O14745"
"1535","Q9H173","LIG_PDZ_Class_3","PF00595","Q15599"
"1536","Q9H173","LIG_PDZ_Class_3","PF00595","Q12959"
"1537","Q9H173","LIG_PDZ_Class_3","PF00595","O14908"
"1538","Q9H173","LIG_PDZ_Class_3","PF00595","Q14160"
"1539","P13667","LIG_PDZ_Class_3","PF00595","O14745"
"1540","P13667","LIG_PDZ_Class_3","PF00595","Q15599"
"1541","P13667","LIG_PDZ_Class_3","PF00595","Q12959"
"1542","P13667","LIG_PDZ_Class_3","PF00595","O14908"
"1543","P13667","LIG_PDZ_Class_3","PF00595","Q14160"
"1544","Q9BXP5","LIG_PDZ_Class_3","PF00595","O14745"
"1545","Q9BXP5","LIG_PDZ_Class_3","PF00595","Q15599"
"1546","Q9BXP5","LIG_PDZ_Class_3","PF00595","Q12959"
"1547","Q9BXP5","LIG_PDZ_Class_3","PF00595","O14908"
"1548","Q9BXP5","LIG_PDZ_Class_3","PF00595","Q14160"
"1549","Q9NYU2","LIG_PDZ_Class_3","PF00595","O14745"
"1550","Q9NYU2","LIG_PDZ_Class_3","PF00595","Q15599"
"1551","Q9NYU2","LIG_PDZ_Class_3","PF00595","Q12959"
"1552","Q9NYU2","LIG_PDZ_Class_3","PF00595","O14908"
"1553","Q9NYU2","LIG_PDZ_Class_3","PF00595","Q14160"
"1554","P27797","LIG_PDZ_Class_3","PF00595","O14745"
"1555","P27797","LIG_PDZ_Class_3","PF00595","Q15599"
"1556","P27797","LIG_PDZ_Class_3","PF00595","Q12959"
"1557","P27797","LIG_PDZ_Class_3","PF00595","O14908"
"1558","P27797","LIG_PDZ_Class_3","PF00595","Q14160"
"1559","P22695","LIG_PDZ_Class_3","PF00595","O14745"
"1560","P22695","LIG_PDZ_Class_3","PF00595","Q15599"
"1561","P22695","LIG_PDZ_Class_3","PF00595","Q12959"
"1562","P22695","LIG_PDZ_Class_3","PF00595","O14908"
"1563","P22695","LIG_PDZ_Class_3","PF00595","Q14160"
"1564","P11021","LIG_PDZ_Class_3","PF00595","O14745"
"1565","P11021","LIG_PDZ_Class_3","PF00595","Q15599"
"1566","P11021","LIG_PDZ_Class_3","PF00595","Q12959"
"1567","P11021","LIG_PDZ_Class_3","PF00595","O14908"
"1568","P11021","LIG_PDZ_Class_3","PF00595","Q14160"
"1569","Q14257","LIG_PDZ_Class_3","PF00595","O14745"
"1570","Q14257","LIG_PDZ_Class_3","PF00595","Q15599"
"1571","Q14257","LIG_PDZ_Class_3","PF00595","Q12959"
"1572","Q14257","LIG_PDZ_Class_3","PF00595","O14908"
"1573","Q14257","LIG_PDZ_Class_3","PF00595","Q14160"
"1574","Q9Y2B0","LIG_PDZ_Class_3","PF00595","O14745"
"1575","Q9Y2B0","LIG_PDZ_Class_3","PF00595","Q15599"
"1576","Q9Y2B0","LIG_PDZ_Class_3","PF00595","Q12959"
"1577","Q9Y2B0","LIG_PDZ_Class_3","PF00595","O14908"
"1578","Q9Y2B0","LIG_PDZ_Class_3","PF00595","Q14160"
"1579","Q68CJ9","LIG_PDZ_Class_3","PF00595","O14745"
"1580","Q68CJ9","LIG_PDZ_Class_3","PF00595","Q15599"
"1581","Q68CJ9","LIG_PDZ_Class_3","PF00595","Q12959"
"1582","Q68CJ9","LIG_PDZ_Class_3","PF00595","O14908"
"1583","Q68CJ9","LIG_PDZ_Class_3","PF00595","Q14160"
"1584","P14314","LIG_PDZ_Class_3","PF00595","O14745"
"1585","P14314","LIG_PDZ_Class_3","PF00595","Q15599"
"1586","P14314","LIG_PDZ_Class_3","PF00595","Q12959"
"1587","P14314","LIG_PDZ_Class_3","PF00595","O14908"
"1588","P14314","LIG_PDZ_Class_3","PF00595","Q14160"
"1589","Q15084","LIG_PDZ_Class_3","PF00595","O14745"
"1590","Q15084","LIG_PDZ_Class_3","PF00595","Q15599"
"1591","Q15084","LIG_PDZ_Class_3","PF00595","Q12959"
"1592","Q15084","LIG_PDZ_Class_3","PF00595","O14908"
"1593","Q15084","LIG_PDZ_Class_3","PF00595","Q14160"
"1594","Q15293","LIG_PDZ_Class_3","PF00595","O14745"
"1595","Q15293","LIG_PDZ_Class_3","PF00595","Q15599"
"1596","Q15293","LIG_PDZ_Class_3","PF00595","Q12959"
"1597","Q15293","LIG_PDZ_Class_3","PF00595","O14908"
"1598","Q15293","LIG_PDZ_Class_3","PF00595","Q14160"
"1599","P13639","LIG_PDZ_Class_3","PF00595","O14745"
"1600","P13639","LIG_PDZ_Class_3","PF00595","Q15599"
"1601","P13639","LIG_PDZ_Class_3","PF00595","Q12959"
"1602","P13639","LIG_PDZ_Class_3","PF00595","O14908"
"1603","P13639","LIG_PDZ_Class_3","PF00595","Q14160"
"1604","Q9BXI6","LIG_PDZ_Class_1","PF00595","O14745"
"1605","Q9BXI6","LIG_PDZ_Class_1","PF00595","Q15599"
"1606","Q9BXI6","LIG_PDZ_Class_1","PF00595","Q12959"
"1607","Q9BXI6","LIG_PDZ_Class_1","PF00595","O14908"
"1608","Q9BXI6","LIG_PDZ_Class_1","PF00595","Q14160"
"1609","Q13641","LIG_PDZ_Class_1","PF00595","O14745"
"1610","Q13641","LIG_PDZ_Class_1","PF00595","Q15599"
"1611","Q13641","LIG_PDZ_Class_1","PF00595","Q12959"
"1612","Q13641","LIG_PDZ_Class_1","PF00595","O14908"
"1613","Q13641","LIG_PDZ_Class_1","PF00595","Q14160"
"1614","O15427","LIG_PDZ_Class_1","PF00595","O14745"
"1615","O15427","LIG_PDZ_Class_1","PF00595","Q15599"
"1616","O15427","LIG_PDZ_Class_1","PF00595","Q12959"
"1617","O15427","LIG_PDZ_Class_1","PF00595","O14908"
"1618","O15427","LIG_PDZ_Class_1","PF00595","Q14160"
"1619","Q99750","LIG_Dynein_DLC8_1","PF01221","P63167"
"1620","Q8WVR3","LIG_Dynein_DLC8_1","PF01221","P63167"
"1621","Q9NQX3","LIG_Dynein_DLC8_1","PF01221","P63167"
"1622","Q9NR55","LIG_Dynein_DLC8_1","PF01221","P63167"
"1623","Q6DKK2","LIG_Dynein_DLC8_1","PF01221","P63167"
"1624","Q8TDV0","DEG_Kelch_Keap1_1","PF01344","Q14145"
"1625","B8Q183","DEG_Kelch_Keap1_1","PF01344","Q14145"
"1626","O14920","DEG_Kelch_Keap1_1","PF01344","Q14145"
"1627","P02724","DEG_Kelch_Keap1_1","PF01344","Q14145"
