"","mProtein","Motif","Domain","dProtein"
"1295","Q12959","DEG_SCF_TRCP1_1","PF00400","P35606"
"1296","Q12959","DEG_SCF_TRCP1_1","PF00400","Q9BV38"
"1297","Q12959","DEG_SCF_TRCP1_1","PF00400","Q9ULV4"
"1298","Q12959","DEG_SCF_TRCP1_1","PF00400","Q9NNW5"
"1299","O43683","LIG_APCC_ABBA_1","PF00400","P63244"
"1300","O43683","LIG_APCC_ABBA_1","PF00400","Q9UKB1"
"1301","O43683","LIG_APCC_ABBA_1","PF00400","Q9Y297"
"1302","O43683","LIG_APCC_ABBA_1","PF00400","P35606"
"1303","O43683","LIG_APCC_ABBA_1","PF00400","Q9BV38"
"1304","O43683","LIG_APCC_ABBA_1","PF00400","Q9ULV4"
"1305","O43683","LIG_APCC_ABBA_1","PF00400","Q9NNW5"
"1306","O43683","LIG_GLEBS_BUB3_1","PF00400","P63244"
"1307","O43683","LIG_GLEBS_BUB3_1","PF00400","Q9UKB1"
"1308","O43683","LIG_GLEBS_BUB3_1","PF00400","Q9Y297"
"1309","O43683","LIG_GLEBS_BUB3_1","PF00400","P35606"
"1310","O43683","LIG_GLEBS_BUB3_1","PF00400","Q9BV38"
"1311","O43683","LIG_GLEBS_BUB3_1","PF00400","Q9ULV4"
"1312","O43683","LIG_GLEBS_BUB3_1","PF00400","Q9NNW5"
"1313","O60566","LIG_APCC_ABBA_1","PF00400","P63244"
"1314","O60566","LIG_APCC_ABBA_1","PF00400","Q9UKB1"
"1315","O60566","LIG_APCC_ABBA_1","PF00400","Q9Y297"
"1316","O60566","LIG_APCC_ABBA_1","PF00400","P35606"
"1317","O60566","LIG_APCC_ABBA_1","PF00400","Q9BV38"
"1318","O60566","LIG_APCC_ABBA_1","PF00400","Q9ULV4"
"1319","O60566","LIG_APCC_ABBA_1","PF00400","Q9NNW5"
"1320","O60566","DEG_APCC_KENBOX_2","PF00400","P63244"
"1321","O60566","DEG_APCC_KENBOX_2","PF00400","Q9UKB1"
"1322","O60566","DEG_APCC_KENBOX_2","PF00400","Q9Y297"
"1323","O60566","DEG_APCC_KENBOX_2","PF00400","P35606"
"1324","O60566","DEG_APCC_KENBOX_2","PF00400","Q9BV38"
"1325","O60566","DEG_APCC_KENBOX_2","PF00400","Q9ULV4"
"1326","O60566","DEG_APCC_KENBOX_2","PF00400","Q9NNW5"
"1327","P23443","DOC_WD40_RPTOR_TOS_1","PF00400","P63244"
"1328","P23443","DOC_WD40_RPTOR_TOS_1","PF00400","Q9UKB1"
"1329","P23443","DOC_WD40_RPTOR_TOS_1","PF00400","Q9Y297"
"1330","P23443","DOC_WD40_RPTOR_TOS_1","PF00400","P35606"
"1331","P23443","DOC_WD40_RPTOR_TOS_1","PF00400","Q9BV38"
"1332","P23443","DOC_WD40_RPTOR_TOS_1","PF00400","Q9ULV4"
"1333","P23443","DOC_WD40_RPTOR_TOS_1","PF00400","Q9NNW5"
"1334","Q13309","DEG_APCC_DBOX_1","PF00400","P63244"
"1335","Q13309","DEG_APCC_DBOX_1","PF00400","Q9UKB1"
"1336","Q13309","DEG_APCC_DBOX_1","PF00400","Q9Y297"
"1337","Q13309","DEG_APCC_DBOX_1","PF00400","P35606"
"1338","Q13309","DEG_APCC_DBOX_1","PF00400","Q9BV38"
"1339","Q13309","DEG_APCC_DBOX_1","PF00400","Q9ULV4"
"1340","Q13309","DEG_APCC_DBOX_1","PF00400","Q9NNW5"
"1341","P03070","DEG_SCF_FBW7_2","PF00400","P63244"
"1342","P03070","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"1343","P03070","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"1344","P03070","DEG_SCF_FBW7_2","PF00400","P35606"
"1345","P03070","DEG_SCF_FBW7_2","PF00400","Q9BV38"
"1346","P03070","DEG_SCF_FBW7_2","PF00400","Q9ULV4"
"1347","P03070","DEG_SCF_FBW7_2","PF00400","Q9NNW5"
"1348","P19838","DEG_SCF_TRCP1_1","PF00400","P63244"
"1349","P19838","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"1350","P19838","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"1351","P19838","DEG_SCF_TRCP1_1","PF00400","P35606"
"1352","P19838","DEG_SCF_TRCP1_1","PF00400","Q9BV38"
"1353","P19838","DEG_SCF_TRCP1_1","PF00400","Q9ULV4"
"1354","P19838","DEG_SCF_TRCP1_1","PF00400","Q9NNW5"
"1355","Q6PGQ7","DEG_SCF_TRCP1_1","PF00400","P63244"
"1356","Q6PGQ7","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"1357","Q6PGQ7","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"1358","Q6PGQ7","DEG_SCF_TRCP1_1","PF00400","P35606"
"1359","Q6PGQ7","DEG_SCF_TRCP1_1","PF00400","Q9BV38"
"1360","Q6PGQ7","DEG_SCF_TRCP1_1","PF00400","Q9ULV4"
"1361","Q6PGQ7","DEG_SCF_TRCP1_1","PF00400","Q9NNW5"
"1362","Q01196","LIG_WRPW_1","PF00400","P63244"
"1363","Q01196","LIG_WRPW_1","PF00400","Q9UKB1"
"1364","Q01196","LIG_WRPW_1","PF00400","Q9Y297"
"1365","Q01196","LIG_WRPW_1","PF00400","P35606"
"1366","Q01196","LIG_WRPW_1","PF00400","Q9BV38"
"1367","Q01196","LIG_WRPW_1","PF00400","Q9ULV4"
"1368","Q01196","LIG_WRPW_1","PF00400","Q9NNW5"
"1369","Q13761","LIG_WRPW_1","PF00400","P63244"
"1370","Q13761","LIG_WRPW_1","PF00400","Q9UKB1"
"1371","Q13761","LIG_WRPW_1","PF00400","Q9Y297"
"1372","Q13761","LIG_WRPW_1","PF00400","P35606"
"1373","Q13761","LIG_WRPW_1","PF00400","Q9BV38"
"1374","Q13761","LIG_WRPW_1","PF00400","Q9ULV4"
"1375","Q13761","LIG_WRPW_1","PF00400","Q9NNW5"
"1376","P05412","DEG_COP1_1","PF00400","P63244"
"1377","P05412","DEG_COP1_1","PF00400","Q9UKB1"
"1378","P05412","DEG_COP1_1","PF00400","Q9Y297"
"1379","P05412","DEG_COP1_1","PF00400","P35606"
"1380","P05412","DEG_COP1_1","PF00400","Q9BV38"
"1381","P05412","DEG_COP1_1","PF00400","Q9ULV4"
"1382","P05412","DEG_COP1_1","PF00400","Q9NNW5"
"1383","Q15842","TRG_ER_diArg_1","PF00400","P63244"
"1384","Q15842","TRG_ER_diArg_1","PF00400","Q9UKB1"
"1385","Q15842","TRG_ER_diArg_1","PF00400","Q9Y297"
"1386","Q15842","TRG_ER_diArg_1","PF00400","P35606"
"1387","Q15842","TRG_ER_diArg_1","PF00400","Q9BV38"
"1388","Q15842","TRG_ER_diArg_1","PF00400","Q9ULV4"
"1389","Q15842","TRG_ER_diArg_1","PF00400","Q9NNW5"
"1390","P01106","DEG_SCF_FBW7_1","PF00400","P63244"
"1391","P01106","DEG_SCF_FBW7_1","PF00400","Q9UKB1"
"1392","P01106","DEG_SCF_FBW7_1","PF00400","Q9Y297"
"1393","P01106","DEG_SCF_FBW7_1","PF00400","P35606"
"1394","P01106","DEG_SCF_FBW7_1","PF00400","Q9BV38"
"1395","P01106","DEG_SCF_FBW7_1","PF00400","Q9ULV4"
"1396","P01106","DEG_SCF_FBW7_1","PF00400","Q9NNW5"
"1397","P78396","LIG_APCC_ABBA_1","PF00400","P63244"
"1398","P78396","LIG_APCC_ABBA_1","PF00400","Q9UKB1"
"1399","P78396","LIG_APCC_ABBA_1","PF00400","Q9Y297"
"1400","P78396","LIG_APCC_ABBA_1","PF00400","P35606"
"1401","P78396","LIG_APCC_ABBA_1","PF00400","Q9BV38"
"1402","P78396","LIG_APCC_ABBA_1","PF00400","Q9ULV4"
"1403","P78396","LIG_APCC_ABBA_1","PF00400","Q9NNW5"
"1404","P17181","DEG_SCF_TRCP1_1","PF00400","P63244"
"1405","P17181","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"1406","P17181","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"1407","P17181","DEG_SCF_TRCP1_1","PF00400","P35606"
"1408","P17181","DEG_SCF_TRCP1_1","PF00400","Q9BV38"
"1409","P17181","DEG_SCF_TRCP1_1","PF00400","Q9ULV4"
"1410","P17181","DEG_SCF_TRCP1_1","PF00400","Q9NNW5"
"1411","P05412","DEG_SCF_FBW7_1","PF00400","P63244"
"1412","P05412","DEG_SCF_FBW7_1","PF00400","Q9UKB1"
"1413","P05412","DEG_SCF_FBW7_1","PF00400","Q9Y297"
"1414","P05412","DEG_SCF_FBW7_1","PF00400","P35606"
"1415","P05412","DEG_SCF_FBW7_1","PF00400","Q9BV38"
"1416","P05412","DEG_SCF_FBW7_1","PF00400","Q9ULV4"
"1417","P05412","DEG_SCF_FBW7_1","PF00400","Q9NNW5"
"1418","P03230","DEG_SCF_TRCP1_1","PF00400","P63244"
"1419","P03230","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"1420","P03230","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"1421","P03230","DEG_SCF_TRCP1_1","PF00400","P35606"
"1422","P03230","DEG_SCF_TRCP1_1","PF00400","Q9BV38"
"1423","P03230","DEG_SCF_TRCP1_1","PF00400","Q9ULV4"
"1424","P03230","DEG_SCF_TRCP1_1","PF00400","Q9NNW5"
"1425","O14672","TRG_ER_diArg_1","PF00400","P63244"
"1426","O14672","TRG_ER_diArg_1","PF00400","Q9UKB1"
"1427","O14672","TRG_ER_diArg_1","PF00400","Q9Y297"
"1428","O14672","TRG_ER_diArg_1","PF00400","P35606"
"1429","O14672","TRG_ER_diArg_1","PF00400","Q9BV38"
"1430","O14672","TRG_ER_diArg_1","PF00400","Q9ULV4"
"1431","O14672","TRG_ER_diArg_1","PF00400","Q9NNW5"
"1432","Q96HZ4","LIG_WRPW_1","PF00400","P63244"
"1433","Q96HZ4","LIG_WRPW_1","PF00400","Q9UKB1"
"1434","Q96HZ4","LIG_WRPW_1","PF00400","Q9Y297"
"1435","Q96HZ4","LIG_WRPW_1","PF00400","P35606"
"1436","Q96HZ4","LIG_WRPW_1","PF00400","Q9BV38"
"1437","Q96HZ4","LIG_WRPW_1","PF00400","Q9ULV4"
"1438","Q96HZ4","LIG_WRPW_1","PF00400","Q9NNW5"
"1439","Q9P0K1","TRG_ER_diArg_1","PF00400","P63244"
"1440","Q9P0K1","TRG_ER_diArg_1","PF00400","Q9UKB1"
"1441","Q9P0K1","TRG_ER_diArg_1","PF00400","Q9Y297"
"1442","Q9P0K1","TRG_ER_diArg_1","PF00400","P35606"
"1443","Q9P0K1","TRG_ER_diArg_1","PF00400","Q9BV38"
"1444","Q9P0K1","TRG_ER_diArg_1","PF00400","Q9ULV4"
"1445","Q9P0K1","TRG_ER_diArg_1","PF00400","Q9NNW5"
"1446","P05412","MOD_PIKK_1","PF00454","P78527"
"1447","P05412","MOD_PIKK_1","PF00454","Q8NEB9"
"1448","P05412","MOD_PIKK_1","PF00454","P42336"
"1449","P18887","MOD_PIKK_1","PF00454","P78527"
"1450","P18887","MOD_PIKK_1","PF00454","Q8NEB9"
"1451","P18887","MOD_PIKK_1","PF00454","P42336"
"1452","O15151","MOD_PIKK_1","PF00454","P78527"
"1453","O15151","MOD_PIKK_1","PF00454","Q8NEB9"
"1454","O15151","MOD_PIKK_1","PF00454","P42336"
"1455","Q01094","MOD_PIKK_1","PF00454","P78527"
"1456","Q01094","MOD_PIKK_1","PF00454","Q8NEB9"
"1457","Q01094","MOD_PIKK_1","PF00454","P42336"
"1458","P23025","MOD_PIKK_1","PF00454","P78527"
"1459","P23025","MOD_PIKK_1","PF00454","Q8NEB9"
"1460","P23025","MOD_PIKK_1","PF00454","P42336"
"1461","P54274","MOD_PIKK_1","PF00454","P78527"
"1462","P54274","MOD_PIKK_1","PF00454","Q8NEB9"
"1463","P54274","MOD_PIKK_1","PF00454","P42336"
"1464","Q00987","MOD_PIKK_1","PF00454","P78527"
"1465","Q00987","MOD_PIKK_1","PF00454","Q8NEB9"
"1466","Q00987","MOD_PIKK_1","PF00454","P42336"
"1467","P04637","MOD_PIKK_1","PF00454","P78527"
"1468","P04637","MOD_PIKK_1","PF00454","Q8NEB9"
"1469","P04637","MOD_PIKK_1","PF00454","P42336"
"1470","O60934","MOD_PIKK_1","PF00454","P78527"
"1471","O60934","MOD_PIKK_1","PF00454","Q8NEB9"
"1472","O60934","MOD_PIKK_1","PF00454","P42336"
"1473","O14757","MOD_PIKK_1","PF00454","P78527"
"1474","O14757","MOD_PIKK_1","PF00454","Q8NEB9"
"1475","O14757","MOD_PIKK_1","PF00454","P42336"
"1476","P07900","MOD_PIKK_1","PF00454","P78527"
"1477","P07900","MOD_PIKK_1","PF00454","Q8NEB9"
"1478","P07900","MOD_PIKK_1","PF00454","P42336"
"1479","P54132","MOD_PIKK_1","PF00454","P78527"
"1480","P54132","MOD_PIKK_1","PF00454","Q8NEB9"
"1481","P54132","MOD_PIKK_1","PF00454","P42336"
"1482","P38398","MOD_PIKK_1","PF00454","P78527"
"1483","P38398","MOD_PIKK_1","PF00454","Q8NEB9"
"1484","P38398","MOD_PIKK_1","PF00454","P42336"
"1485","O96017","MOD_PIKK_1","PF00454","P78527"
"1486","O96017","MOD_PIKK_1","PF00454","Q8NEB9"
"1487","O96017","MOD_PIKK_1","PF00454","P42336"
"1488","O96017","LIG_FHA_1","PF00498","Q8TAD8"
"1489","O96017","LIG_FHA_1","PF00498","Q01167"
"1490","P18887","LIG_FHA_2","PF00498","Q8TAD8"
"1491","P18887","LIG_FHA_2","PF00498","Q01167"
"1492","P38936","TRG_NLS_Bipartite_1","PF00514","P52292"
"1493","P38936","TRG_NLS_Bipartite_1","PF00514","O60716"
"1494","P38936","TRG_NLS_Bipartite_1","PF00514","O60684"
"1495","P38936","TRG_NLS_Bipartite_1","PF00514","P35222"
"1496","P38936","TRG_NLS_Bipartite_1","PF00514","P52294"
"1497","P38936","TRG_NLS_Bipartite_1","PF00514","O00505"
"1498","P38936","TRG_NLS_Bipartite_1","PF00514","O00629"
"1499","P06400","TRG_NLS_Bipartite_1","PF00514","P52292"
"1500","P06400","TRG_NLS_Bipartite_1","PF00514","O60716"
"1501","P06400","TRG_NLS_Bipartite_1","PF00514","O60684"
"1502","P06400","TRG_NLS_Bipartite_1","PF00514","P35222"
"1503","P06400","TRG_NLS_Bipartite_1","PF00514","P52294"
"1504","P06400","TRG_NLS_Bipartite_1","PF00514","O00505"
"1505","P06400","TRG_NLS_Bipartite_1","PF00514","O00629"
"1506","O15350","TRG_NLS_Bipartite_1","PF00514","P52292"
"1507","O15350","TRG_NLS_Bipartite_1","PF00514","O60716"
"1508","O15350","TRG_NLS_Bipartite_1","PF00514","O60684"
"1509","O15350","TRG_NLS_Bipartite_1","PF00514","P35222"
"1510","O15350","TRG_NLS_Bipartite_1","PF00514","P52294"
"1511","O15350","TRG_NLS_Bipartite_1","PF00514","O00505"
"1512","O15350","TRG_NLS_Bipartite_1","PF00514","O00629"
"1513","P04637","TRG_NLS_Bipartite_1","PF00514","P52292"
"1514","P04637","TRG_NLS_Bipartite_1","PF00514","O60716"
"1515","P04637","TRG_NLS_Bipartite_1","PF00514","O60684"
"1516","P04637","TRG_NLS_Bipartite_1","PF00514","P35222"
"1517","P04637","TRG_NLS_Bipartite_1","PF00514","P52294"
"1518","P04637","TRG_NLS_Bipartite_1","PF00514","O00505"
"1519","P04637","TRG_NLS_Bipartite_1","PF00514","O00629"
"1520","P03070","TRG_NLS_MonoCore_2","PF00514","P52292"
"1521","P03070","TRG_NLS_MonoCore_2","PF00514","O60716"
"1522","P03070","TRG_NLS_MonoCore_2","PF00514","O60684"
"1523","P03070","TRG_NLS_MonoCore_2","PF00514","P35222"
"1524","P03070","TRG_NLS_MonoCore_2","PF00514","P52294"
"1525","P03070","TRG_NLS_MonoCore_2","PF00514","O00505"
"1526","P03070","TRG_NLS_MonoCore_2","PF00514","O00629"
"1527","P54253","TRG_NLS_MonoCore_2","PF00514","P52292"
"1528","P54253","TRG_NLS_MonoCore_2","PF00514","O60716"
"1529","P54253","TRG_NLS_MonoCore_2","PF00514","O60684"
"1530","P54253","TRG_NLS_MonoCore_2","PF00514","P35222"
"1531","P54253","TRG_NLS_MonoCore_2","PF00514","P52294"
"1532","P54253","TRG_NLS_MonoCore_2","PF00514","O00505"
"1533","P54253","TRG_NLS_MonoCore_2","PF00514","O00629"
"1534","P03255","TRG_NLS_MonoCore_2","PF00514","P52292"
"1535","P03255","TRG_NLS_MonoCore_2","PF00514","O60716"
"1536","P03255","TRG_NLS_MonoCore_2","PF00514","O60684"
"1537","P03255","TRG_NLS_MonoCore_2","PF00514","P35222"
"1538","P03255","TRG_NLS_MonoCore_2","PF00514","P52294"
"1539","P03255","TRG_NLS_MonoCore_2","PF00514","O00505"
"1540","P03255","TRG_NLS_MonoCore_2","PF00514","O00629"
"1541","P38398","TRG_NLS_MonoCore_2","PF00514","P52292"
"1542","P38398","TRG_NLS_MonoCore_2","PF00514","O60716"
"1543","P38398","TRG_NLS_MonoCore_2","PF00514","O60684"
"1544","P38398","TRG_NLS_MonoCore_2","PF00514","P35222"
"1545","P38398","TRG_NLS_MonoCore_2","PF00514","P52294"
"1546","P38398","TRG_NLS_MonoCore_2","PF00514","O00505"
"1547","P38398","TRG_NLS_MonoCore_2","PF00514","O00629"
"1548","P25054","TRG_NLS_MonoCore_2","PF00514","P52292"
"1549","P25054","TRG_NLS_MonoCore_2","PF00514","O60716"
"1550","P25054","TRG_NLS_MonoCore_2","PF00514","O60684"
"1551","P25054","TRG_NLS_MonoCore_2","PF00514","P35222"
"1552","P25054","TRG_NLS_MonoCore_2","PF00514","P52294"
"1553","P25054","TRG_NLS_MonoCore_2","PF00514","O00505"
"1554","P25054","TRG_NLS_MonoCore_2","PF00514","O00629"
"1555","P03070","TRG_NLS_MonoExtC_3","PF00514","P52292"
"1556","P03070","TRG_NLS_MonoExtC_3","PF00514","O60716"
"1557","P03070","TRG_NLS_MonoExtC_3","PF00514","O60684"
"1558","P03070","TRG_NLS_MonoExtC_3","PF00514","P35222"
"1559","P03070","TRG_NLS_MonoExtC_3","PF00514","P52294"
"1560","P03070","TRG_NLS_MonoExtC_3","PF00514","O00505"
"1561","P03070","TRG_NLS_MonoExtC_3","PF00514","O00629"
"1562","P03255","TRG_NLS_MonoExtC_3","PF00514","P52292"
"1563","P03255","TRG_NLS_MonoExtC_3","PF00514","O60716"
"1564","P03255","TRG_NLS_MonoExtC_3","PF00514","O60684"
"1565","P03255","TRG_NLS_MonoExtC_3","PF00514","P35222"
"1566","P03255","TRG_NLS_MonoExtC_3","PF00514","P52294"
"1567","P03255","TRG_NLS_MonoExtC_3","PF00514","O00505"
"1568","P03255","TRG_NLS_MonoExtC_3","PF00514","O00629"
"1569","P01106","TRG_NLS_MonoExtC_3","PF00514","P52292"
"1570","P01106","TRG_NLS_MonoExtC_3","PF00514","O60716"
"1571","P01106","TRG_NLS_MonoExtC_3","PF00514","O60684"
"1572","P01106","TRG_NLS_MonoExtC_3","PF00514","P35222"
"1573","P01106","TRG_NLS_MonoExtC_3","PF00514","P52294"
"1574","P01106","TRG_NLS_MonoExtC_3","PF00514","O00505"
"1575","P01106","TRG_NLS_MonoExtC_3","PF00514","O00629"
"1576","P03428","TRG_NLS_Bipartite_1","PF00514","P52292"
"1577","P03428","TRG_NLS_Bipartite_1","PF00514","O60716"
"1578","P03428","TRG_NLS_Bipartite_1","PF00514","O60684"
"1579","P03428","TRG_NLS_Bipartite_1","PF00514","P35222"
"1580","P03428","TRG_NLS_Bipartite_1","PF00514","P52294"
"1581","P03428","TRG_NLS_Bipartite_1","PF00514","O00505"
"1582","P03428","TRG_NLS_Bipartite_1","PF00514","O00629"
"1583","P19838","TRG_NLS_MonoExtC_3","PF00514","P52292"
"1584","P19838","TRG_NLS_MonoExtC_3","PF00514","O60716"
"1585","P19838","TRG_NLS_MonoExtC_3","PF00514","O60684"
"1586","P19838","TRG_NLS_MonoExtC_3","PF00514","P35222"
"1587","P19838","TRG_NLS_MonoExtC_3","PF00514","P52294"
"1588","P19838","TRG_NLS_MonoExtC_3","PF00514","O00505"
"1589","P19838","TRG_NLS_MonoExtC_3","PF00514","O00629"
"1590","P04591","TRG_NLS_MonoExtC_3","PF00514","P52292"
"1591","P04591","TRG_NLS_MonoExtC_3","PF00514","O60716"
"1592","P04591","TRG_NLS_MonoExtC_3","PF00514","O60684"
"1593","P04591","TRG_NLS_MonoExtC_3","PF00514","P35222"
"1594","P04591","TRG_NLS_MonoExtC_3","PF00514","P52294"
"1595","P04591","TRG_NLS_MonoExtC_3","PF00514","O00505"
"1596","P04591","TRG_NLS_MonoExtC_3","PF00514","O00629"
"1597","P25054","TRG_NLS_MonoExtC_3","PF00514","P52292"
"1598","P25054","TRG_NLS_MonoExtC_3","PF00514","O60716"
"1599","P25054","TRG_NLS_MonoExtC_3","PF00514","O60684"
"1600","P25054","TRG_NLS_MonoExtC_3","PF00514","P35222"
"1601","P25054","TRG_NLS_MonoExtC_3","PF00514","P52294"
"1602","P25054","TRG_NLS_MonoExtC_3","PF00514","O00505"
"1603","P25054","TRG_NLS_MonoExtC_3","PF00514","O00629"
"1604","P38398","TRG_NLS_MonoExtC_3","PF00514","P52292"
"1605","P38398","TRG_NLS_MonoExtC_3","PF00514","O60716"
"1606","P38398","TRG_NLS_MonoExtC_3","PF00514","O60684"
"1607","P38398","TRG_NLS_MonoExtC_3","PF00514","P35222"
"1608","P38398","TRG_NLS_MonoExtC_3","PF00514","P52294"
"1609","P38398","TRG_NLS_MonoExtC_3","PF00514","O00505"
"1610","P38398","TRG_NLS_MonoExtC_3","PF00514","O00629"
"1611","P19838","TRG_NLS_MonoExtN_4","PF00514","P52292"
"1612","P19838","TRG_NLS_MonoExtN_4","PF00514","O60716"
"1613","P19838","TRG_NLS_MonoExtN_4","PF00514","O60684"
"1614","P19838","TRG_NLS_MonoExtN_4","PF00514","P35222"
"1615","P19838","TRG_NLS_MonoExtN_4","PF00514","P52294"
"1616","P19838","TRG_NLS_MonoExtN_4","PF00514","O00505"
"1617","P19838","TRG_NLS_MonoExtN_4","PF00514","O00629"
"1618","Q13309","TRG_NLS_MonoExtN_4","PF00514","P52292"
"1619","Q13309","TRG_NLS_MonoExtN_4","PF00514","O60716"
"1620","Q13309","TRG_NLS_MonoExtN_4","PF00514","O60684"
"1621","Q13309","TRG_NLS_MonoExtN_4","PF00514","P35222"
"1622","Q13309","TRG_NLS_MonoExtN_4","PF00514","P52294"
"1623","Q13309","TRG_NLS_MonoExtN_4","PF00514","O00505"
"1624","Q13309","TRG_NLS_MonoExtN_4","PF00514","O00629"
"1625","P38398","TRG_NLS_MonoExtN_4","PF00514","P52292"
"1626","P38398","TRG_NLS_MonoExtN_4","PF00514","O60716"
"1627","P38398","TRG_NLS_MonoExtN_4","PF00514","O60684"
"1628","P38398","TRG_NLS_MonoExtN_4","PF00514","P35222"
"1629","P38398","TRG_NLS_MonoExtN_4","PF00514","P52294"
"1630","P38398","TRG_NLS_MonoExtN_4","PF00514","O00505"
"1631","P38398","TRG_NLS_MonoExtN_4","PF00514","O00629"
"1632","P01106","TRG_NLS_MonoExtN_4","PF00514","P52292"
"1633","P01106","TRG_NLS_MonoExtN_4","PF00514","O60716"
"1634","P01106","TRG_NLS_MonoExtN_4","PF00514","O60684"
"1635","P01106","TRG_NLS_MonoExtN_4","PF00514","P35222"
"1636","P01106","TRG_NLS_MonoExtN_4","PF00514","P52294"
"1637","P01106","TRG_NLS_MonoExtN_4","PF00514","O00505"
"1638","P01106","TRG_NLS_MonoExtN_4","PF00514","O00629"
"1639","P0C1C7","TRG_NLS_MonoExtN_4","PF00514","P52292"
"1640","P0C1C7","TRG_NLS_MonoExtN_4","PF00514","O60716"
"1641","P0C1C7","TRG_NLS_MonoExtN_4","PF00514","O60684"
"1642","P0C1C7","TRG_NLS_MonoExtN_4","PF00514","P35222"
"1643","P0C1C7","TRG_NLS_MonoExtN_4","PF00514","P52294"
"1644","P0C1C7","TRG_NLS_MonoExtN_4","PF00514","O00505"
"1645","P0C1C7","TRG_NLS_MonoExtN_4","PF00514","O00629"
"1646","P03070","TRG_NLS_MonoExtN_4","PF00514","P52292"
"1647","P03070","TRG_NLS_MonoExtN_4","PF00514","O60716"
"1648","P03070","TRG_NLS_MonoExtN_4","PF00514","O60684"
"1649","P03070","TRG_NLS_MonoExtN_4","PF00514","P35222"
"1650","P03070","TRG_NLS_MonoExtN_4","PF00514","P52294"
"1651","P03070","TRG_NLS_MonoExtN_4","PF00514","O00505"
"1652","P03070","TRG_NLS_MonoExtN_4","PF00514","O00629"
"1653","Q14118","TRG_NLS_MonoExtN_4","PF00514","P52292"
"1654","Q14118","TRG_NLS_MonoExtN_4","PF00514","O60716"
"1655","Q14118","TRG_NLS_MonoExtN_4","PF00514","O60684"
"1656","Q14118","TRG_NLS_MonoExtN_4","PF00514","P35222"
"1657","Q14118","TRG_NLS_MonoExtN_4","PF00514","P52294"
"1658","Q14118","TRG_NLS_MonoExtN_4","PF00514","O00505"
"1659","Q14118","TRG_NLS_MonoExtN_4","PF00514","O00629"
"1660","P25054","TRG_NLS_MonoExtN_4","PF00514","P52292"
"1661","P25054","TRG_NLS_MonoExtN_4","PF00514","O60716"
"1662","P25054","TRG_NLS_MonoExtN_4","PF00514","O60684"
"1663","P25054","TRG_NLS_MonoExtN_4","PF00514","P35222"
"1664","P25054","TRG_NLS_MonoExtN_4","PF00514","P52294"
"1665","P25054","TRG_NLS_MonoExtN_4","PF00514","O00505"
"1666","P25054","TRG_NLS_MonoExtN_4","PF00514","O00629"
"1667","Q04206","TRG_NLS_MonoExtC_3","PF00514","P52292"
"1668","Q04206","TRG_NLS_MonoExtC_3","PF00514","O60716"
"1669","Q04206","TRG_NLS_MonoExtC_3","PF00514","O60684"
"1670","Q04206","TRG_NLS_MonoExtC_3","PF00514","P35222"
"1671","Q04206","TRG_NLS_MonoExtC_3","PF00514","P52294"
"1672","Q04206","TRG_NLS_MonoExtC_3","PF00514","O00505"
"1673","Q04206","TRG_NLS_MonoExtC_3","PF00514","O00629"
"1674","P16104","LIG_BRCT_MDC1_1","PF00533","P38398"
"1675","P16104","LIG_BRCT_MDC1_1","PF00533","Q92547"
"1676","P16104","LIG_BRCT_MDC1_1","PF00533","P09874"
"1677","Q13085","LIG_BRCT_BRCA1_1","PF00533","P38398"
"1678","Q13085","LIG_BRCT_BRCA1_1","PF00533","Q92547"
"1679","Q13085","LIG_BRCT_BRCA1_1","PF00533","P09874"
"1680","Q8WXE1","LIG_BRCT_BRCA1_1","PF00533","P38398"
"1681","Q8WXE1","LIG_BRCT_BRCA1_1","PF00533","Q92547"
"1682","Q8WXE1","LIG_BRCT_BRCA1_1","PF00533","P09874"
"1683","O15117","LIG_EVH1_1","PF00568","Q9NSC5"
"1684","Q702N8","LIG_EVH1_1","PF00568","Q9NSC5"
"1685","O43516","LIG_EVH1_3","PF00568","Q9NSC5"
"1686","O43516","LIG_WH1","PF00568","Q9NSC5"
"1687","Q9P0K1","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"1688","Q9P0K1","LIG_PDZ_Class_1","PF00595","Q9NR12"
"1689","Q9P0K1","LIG_PDZ_Class_1","PF00595","Q96RT1"
"1690","Q9P0K1","LIG_PDZ_Class_1","PF00595","O14641"
"1691","Q9P0K1","LIG_PDZ_Class_1","PF00595","Q14160"
"1692","Q9P0K1","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"1693","Q9P0K1","LIG_PDZ_Class_1","PF00595","O14908"
"1694","Q9P0K1","LIG_PDZ_Class_1","PF00595","Q00013"
"1695","Q9P0K1","LIG_PDZ_Class_1","PF00595","Q12959"
